nome_distrito;dengue_diagnosis;ano;mes;chave;precipitacao (mm);temperatura (°C);umidade ar (%);densidade_demografica;t-1;t-2;t-3;precipitacao (mm)-1;temperatura (°C)-1;umidade ar (%)-1;cod_distrito
CENTRO;22;2017;1;371492374286502409120171;194.8;25.37;77.69;10646.12;22;4;5;194.8;25.37;77.69;3714923742865024091
CENTRO;17;2017;2;371492374286502409120172;43.0;26.21;77.29;10646.12;22;22;4;194.8;25.37;77.69;3714923742865024091
CENTRO;8;2017;3;371492374286502409120173;162.2;23.32;78.28;10646.12;17;22;22;43.0;26.21;77.29;3714923742865024091
CENTRO;4;2017;4;371492374286502409120174;113.0;20.35;78.93;10646.12;8;17;22;162.2;23.32;78.28;3714923742865024091
CENTRO;3;2017;5;371492374286502409120175;179.8;18.44;86.78;10646.12;4;8;17;113.0;20.35;78.93;3714923742865024091
CENTRO;3;2017;6;371492374286502409120176;197.0;16.14;84.48;10646.12;3;4;8;179.8;18.44;86.78;3714923742865024091
CENTRO;1;2017;7;371492374286502409120177;17.0;16.8;75.65;10646.12;3;3;4;197.0;16.14;84.48;3714923742865024091
CENTRO;3;2017;8;371492374286502409120178;104.4;17.48;80.06;10646.12;1;3;3;17.0;16.8;75.65;3714923742865024091
CENTRO;3;2017;9;371492374286502409120179;166.4;20.31;81.49;10646.12;3;1;3;104.4;17.48;80.06;3714923742865024091
CENTRO;6;2017;10;3714923742865024091201710;289.8;20.0;78.24;10646.12;3;3;1;166.4;20.31;81.49;3714923742865024091
CENTRO;7;2017;11;3714923742865024091201711;136.0;20.72;73.89;10646.12;6;3;3;289.8;20.0;78.24;3714923742865024091
CENTRO;7;2017;12;3714923742865024091201712;153.2;23.86;76.55;10646.12;7;6;3;136.0;20.72;73.89;3714923742865024091
CENTRO;7;2018;1;371492374286502409120181;149.8;24.55;77.28;10646.12;7;7;6;153.2;23.86;76.55;3714923742865024091
CENTRO;6;2018;2;371492374286502409120182;110.4;23.78;77.16;10646.12;7;7;7;149.8;24.55;77.28;3714923742865024091
CENTRO;1;2018;3;371492374286502409120183;116.6;22.99;79.94;10646.12;6;7;7;110.4;23.78;77.16;3714923742865024091
CENTRO;1;2018;4;371492374286502409120184;88.8;23.14;81.22;10646.12;1;6;7;116.6;22.99;79.94;3714923742865024091
CENTRO;6;2018;5;371492374286502409120185;91.8;18.05;82.33;10646.12;1;1;6;88.8;23.14;81.22;3714923742865024091
CENTRO;3;2018;6;371492374286502409120186;145.2;13.28;86.15;10646.12;6;1;1;91.8;18.05;82.33;3714923742865024091
CENTRO;0;2018;7;371492374286502409120187;167.6;14.52;87.67;10646.12;3;6;1;145.2;13.28;86.15;3714923742865024091
CENTRO;1;2018;8;371492374286502409120188;147.2;14.08;82.36;10646.12;0;3;6;167.6;14.52;87.67;3714923742865024091
CENTRO;1;2018;9;371492374286502409120189;147.0;19.11;83.8;10646.12;1;0;3;147.2;14.08;82.36;3714923742865024091
CENTRO;0;2018;10;3714923742865024091201810;91.6;20.03;77.69;10646.12;1;1;0;147.0;19.11;83.8;3714923742865024091
CENTRO;2;2018;11;3714923742865024091201811;129.2;22.58;74.61;10646.12;0;1;1;91.6;20.03;77.69;3714923742865024091
CENTRO;1;2018;12;3714923742865024091201812;61.4;23.98;73.18;10646.12;2;0;1;129.2;22.58;74.61;3714923742865024091
CENTRO;1;2019;1;371492374286502409120191;117.6;26.66;77.85;10646.12;1;2;0;61.4;23.98;73.18;3714923742865024091
CENTRO;5;2019;2;371492374286502409120192;95.8;24.58;76.44;10646.12;1;1;2;117.6;26.66;77.85;3714923742865024091
CENTRO;6;2019;3;371492374286502409120193;80.2;22.99;78.65;10646.12;5;1;1;95.8;24.58;76.44;3714923742865024091
CENTRO;14;2019;4;371492374286502409120194;238.0;21.8;85.52;10646.12;6;5;1;80.2;22.99;78.65;3714923742865024091
CENTRO;18;2019;5;371492374286502409120195;250.6;19.06;90.15;10646.12;14;6;5;238.0;21.8;85.52;3714923742865024091
CENTRO;18;2019;6;371492374286502409120196;67.8;18.47;79.23;10646.12;18;14;6;250.6;19.06;90.15;3714923742865024091
CENTRO;4;2019;7;371492374286502409120197;134.2;13.65;80.61;10646.12;18;18;14;67.8;18.47;79.23;3714923742865024091
CENTRO;3;2019;8;371492374286502409120198;79.4;15.57;74.54;10646.12;4;18;18;134.2;13.65;80.61;3714923742865024091
CENTRO;4;2019;9;371492374286502409120199;90.8;16.91;76.06;10646.12;3;4;18;79.4;15.57;74.54;3714923742865024091
CENTRO;3;2019;10;3714923742865024091201910;277.0;20.59;78.76;10646.12;4;3;4;90.8;16.91;76.06;3714923742865024091
CENTRO;4;2019;11;3714923742865024091201911;91.2;22.24;73.57;10646.12;3;4;3;277.0;20.59;78.76;3714923742865024091
CENTRO;6;2019;12;3714923742865024091201912;19.2;24.81;61.11;10646.12;4;3;4;91.2;22.24;73.57;3714923742865024091
CENTRO;17;2020;1;371492374286502409120201;81.6;25.32;70.41;10646.12;6;4;3;19.2;24.81;61.11;3714923742865024091
CENTRO;7;2020;2;371492374286502409120202;83.0;24.81;68.1;10646.12;17;6;4;81.6;25.32;70.41;3714923742865024091
CENTRO;7;2020;3;371492374286502409120203;23.4;24.48;71.13;10646.12;7;17;6;83.0;24.81;68.1;3714923742865024091
CENTRO;5;2020;4;371492374286502409120204;30.8;20.44;70.94;10646.12;7;7;17;23.4;24.48;71.13;3714923742865024091
CENTRO;2;2020;5;371492374286502409120205;132.2;16.83;74.98;10646.12;5;7;7;30.8;20.44;70.94;3714923742865024091
CENTRO;4;2020;6;371492374286502409120206;235.2;16.45;79.76;10646.12;2;5;7;132.2;16.83;74.98;3714923742865024091
CENTRO;1;2020;7;371492374286502409120207;262.0;13.73;78.43;10646.12;4;2;5;235.2;16.45;79.76;3714923742865024091
CENTRO;0;2020;8;371492374286502409120208;78.4;16.1;75.38;10646.12;1;4;2;262.0;13.73;78.43;3714923742865024091
CENTRO;0;2020;9;371492374286502409120209;230.2;16.87;81.81;10646.12;0;1;4;78.4;16.1;75.38;3714923742865024091
CENTRO;0;2020;10;3714923742865024091202010;97.0;19.36;76.87;10646.12;0;0;1;230.2;16.87;81.81;3714923742865024091
CENTRO;1;2020;11;3714923742865024091202011;52.4;21.7;72.57;10646.12;0;0;0;97.0;19.36;76.87;3714923742865024091
CENTRO;2;2020;12;3714923742865024091202012;104.4;23.86;71.45;10646.12;1;0;0;52.4;21.7;72.57;3714923742865024091
CENTRO;0;2021;1;371492374286502409120211;129.0;24.93;70.98;10646.12;2;1;0;104.4;23.86;71.45;3714923742865024091
CENTRO;0;2021;2;371492374286502409120212;30.2;24.56;72.08;10646.12;0;2;1;129.0;24.93;70.98;3714923742865024091
CENTRO;1;2021;3;371492374286502409120213;79.2;23.69;77.53;10646.12;0;0;2;30.2;24.56;72.08;3714923742865024091
CENTRO;4;2021;4;371492374286502409120214;27.0;21.77;71.68;10646.12;1;0;0;79.2;23.69;77.53;3714923742865024091
CENTRO;6;2021;5;371492374286502409120215;164.8;15.51;76.38;10646.12;4;1;0;27.0;21.77;71.68;3714923742865024091
CENTRO;1;2021;6;371492374286502409120216;173.2;14.38;81.87;10646.12;6;4;1;164.8;15.51;76.38;3714923742865024091
CENTRO;1;2021;7;371492374286502409120217;46.6;13.59;77.22;10646.12;1;6;4;173.2;14.38;81.87;3714923742865024091
CENTRO;0;2021;8;371492374286502409120218;135.0;16.54;80.21;10646.12;1;1;6;46.6;13.59;77.22;3714923742865024091
CENTRO;1;2021;9;371492374286502409120219;202.2;18.21;79.4;10646.12;0;1;1;135.0;16.54;80.21;3714923742865024091
CENTRO;2;2021;10;3714923742865024091202110;60.4;19.68;71.96;10646.12;1;0;1;202.2;18.21;79.4;3714923742865024091
CENTRO;2;2021;11;3714923742865024091202111;85.0;21.9;69.75;10646.12;2;1;0;60.4;19.68;71.96;3714923742865024091
CENTRO;3;2021;12;3714923742865024091202112;88.4;23.12;72.17;10646.12;2;2;1;85.0;21.9;69.75;3714923742865024091
CENTRO;3;2022;1;371492374286502409120221;195.2;26.21;71.14;10646.12;3;2;2;88.4;23.12;72.17;3714923742865024091
CENTRO;5;2022;2;371492374286502409120222;29.0;25.2;71.01;10646.12;3;3;2;195.2;26.21;71.14;3714923742865024091
CENTRO;125;2022;3;371492374286502409120223;184.8;22.67;76.84;10646.12;5;3;3;29.0;25.2;71.01;3714923742865024091
CENTRO;345;2022;4;371492374286502409120224;116.2;19.8;79.07;10646.12;125;5;3;184.8;22.67;76.84;3714923742865024091
CENTRO;161;2022;5;371492374286502409120225;153.8;15.64;84.43;10646.12;345;125;5;116.2;19.8;79.07;3714923742865024091
CENTRO;28;2022;6;371492374286502409120226;99.0;13.1;83.77;10646.12;161;345;125;153.8;15.64;84.43;3714923742865024091
CENTRO;12;2022;7;371492374286502409120227;150.2;16.35;83.82;10646.12;28;161;345;99.0;13.1;83.77;3714923742865024091
CENTRO;6;2022;8;371492374286502409120228;103.6;15.15;78.73;10646.12;12;28;161;150.2;16.35;83.82;3714923742865024091
CENTRO;4;2022;9;371492374286502409120229;73.2;16.52;75.62;10646.12;6;12;28;103.6;15.15;78.73;3714923742865024091
CENTRO;5;2022;10;3714923742865024091202210;96.2;19.02;75.58;10646.12;4;6;12;73.2;16.52;75.62;3714923742865024091
CENTRO;4;2022;11;3714923742865024091202211;52.2;20.99;70.63;10646.12;5;4;6;96.2;19.02;75.58;3714923742865024091
CENTRO;12;2022;12;3714923742865024091202212;63.6;23.97;70.19;10646.12;4;5;4;52.2;20.99;70.63;3714923742865024091
CENTRO SUL;10;2017;1;228382886970327577220171;194.8;25.37;77.69;3847.64;10;6;2;194.8;25.37;77.69;2283828869703275772
CENTRO SUL;4;2017;2;228382886970327577220172;43.0;26.21;77.29;3847.64;10;10;6;194.8;25.37;77.69;2283828869703275772
CENTRO SUL;6;2017;3;228382886970327577220173;162.2;23.32;78.28;3847.64;4;10;10;43.0;26.21;77.29;2283828869703275772
CENTRO SUL;2;2017;4;228382886970327577220174;113.0;20.35;78.93;3847.64;6;4;10;162.2;23.32;78.28;2283828869703275772
CENTRO SUL;0;2017;5;228382886970327577220175;179.8;18.44;86.78;3847.64;2;6;4;113.0;20.35;78.93;2283828869703275772
CENTRO SUL;3;2017;6;228382886970327577220176;197.0;16.14;84.48;3847.64;0;2;6;179.8;18.44;86.78;2283828869703275772
CENTRO SUL;2;2017;7;228382886970327577220177;17.0;16.8;75.65;3847.64;3;0;2;197.0;16.14;84.48;2283828869703275772
CENTRO SUL;0;2017;8;228382886970327577220178;104.4;17.48;80.06;3847.64;2;3;0;17.0;16.8;75.65;2283828869703275772
CENTRO SUL;1;2017;9;228382886970327577220179;166.4;20.31;81.49;3847.64;0;2;3;104.4;17.48;80.06;2283828869703275772
CENTRO SUL;0;2017;10;2283828869703275772201710;289.8;20.0;78.24;3847.64;1;0;2;166.4;20.31;81.49;2283828869703275772
CENTRO SUL;2;2017;11;2283828869703275772201711;136.0;20.72;73.89;3847.64;0;1;0;289.8;20.0;78.24;2283828869703275772
CENTRO SUL;3;2017;12;2283828869703275772201712;153.2;23.86;76.55;3847.64;2;0;1;136.0;20.72;73.89;2283828869703275772
CENTRO SUL;3;2018;1;228382886970327577220181;149.8;24.55;77.28;3847.64;3;2;0;153.2;23.86;76.55;2283828869703275772
CENTRO SUL;2;2018;2;228382886970327577220182;110.4;23.78;77.16;3847.64;3;3;2;149.8;24.55;77.28;2283828869703275772
CENTRO SUL;2;2018;3;228382886970327577220183;116.6;22.99;79.94;3847.64;2;3;3;110.4;23.78;77.16;2283828869703275772
CENTRO SUL;0;2018;4;228382886970327577220184;88.8;23.14;81.22;3847.64;2;2;3;116.6;22.99;79.94;2283828869703275772
CENTRO SUL;0;2018;5;228382886970327577220185;91.8;18.05;82.33;3847.64;0;2;2;88.8;23.14;81.22;2283828869703275772
CENTRO SUL;0;2018;6;228382886970327577220186;145.2;13.28;86.15;3847.64;0;0;2;91.8;18.05;82.33;2283828869703275772
CENTRO SUL;0;2018;7;228382886970327577220187;167.6;14.52;87.67;3847.64;0;0;0;145.2;13.28;86.15;2283828869703275772
CENTRO SUL;0;2018;8;228382886970327577220188;147.2;14.08;82.36;3847.64;0;0;0;167.6;14.52;87.67;2283828869703275772
CENTRO SUL;2;2018;9;228382886970327577220189;147.0;19.11;83.8;3847.64;0;0;0;147.2;14.08;82.36;2283828869703275772
CENTRO SUL;0;2018;10;2283828869703275772201810;91.6;20.03;77.69;3847.64;2;0;0;147.0;19.11;83.8;2283828869703275772
CENTRO SUL;0;2018;11;2283828869703275772201811;129.2;22.58;74.61;3847.64;0;2;0;91.6;20.03;77.69;2283828869703275772
CENTRO SUL;0;2018;12;2283828869703275772201812;61.4;23.98;73.18;3847.64;0;0;2;129.2;22.58;74.61;2283828869703275772
CENTRO SUL;0;2019;1;228382886970327577220191;117.6;26.66;77.85;3847.64;0;0;0;61.4;23.98;73.18;2283828869703275772
CENTRO SUL;2;2019;2;228382886970327577220192;95.8;24.58;76.44;3847.64;0;0;0;117.6;26.66;77.85;2283828869703275772
CENTRO SUL;0;2019;3;228382886970327577220193;80.2;22.99;78.65;3847.64;2;0;0;95.8;24.58;76.44;2283828869703275772
CENTRO SUL;3;2019;4;228382886970327577220194;238.0;21.8;85.52;3847.64;0;2;0;80.2;22.99;78.65;2283828869703275772
CENTRO SUL;12;2019;5;228382886970327577220195;250.6;19.06;90.15;3847.64;3;0;2;238.0;21.8;85.52;2283828869703275772
CENTRO SUL;5;2019;6;228382886970327577220196;67.8;18.47;79.23;3847.64;12;3;0;250.6;19.06;90.15;2283828869703275772
CENTRO SUL;1;2019;7;228382886970327577220197;134.2;13.65;80.61;3847.64;5;12;3;67.8;18.47;79.23;2283828869703275772
CENTRO SUL;3;2019;8;228382886970327577220198;79.4;15.57;74.54;3847.64;1;5;12;134.2;13.65;80.61;2283828869703275772
CENTRO SUL;1;2019;9;228382886970327577220199;90.8;16.91;76.06;3847.64;3;1;5;79.4;15.57;74.54;2283828869703275772
CENTRO SUL;1;2019;10;2283828869703275772201910;277.0;20.59;78.76;3847.64;1;3;1;90.8;16.91;76.06;2283828869703275772
CENTRO SUL;1;2019;11;2283828869703275772201911;91.2;22.24;73.57;3847.64;1;1;3;277.0;20.59;78.76;2283828869703275772
CENTRO SUL;0;2019;12;2283828869703275772201912;19.2;24.81;61.11;3847.64;1;1;1;91.2;22.24;73.57;2283828869703275772
CENTRO SUL;1;2020;1;228382886970327577220201;81.6;25.32;70.41;3847.64;0;1;1;19.2;24.81;61.11;2283828869703275772
CENTRO SUL;4;2020;2;228382886970327577220202;83.0;24.81;68.1;3847.64;1;0;1;81.6;25.32;70.41;2283828869703275772
CENTRO SUL;2;2020;3;228382886970327577220203;23.4;24.48;71.13;3847.64;4;1;0;83.0;24.81;68.1;2283828869703275772
CENTRO SUL;1;2020;4;228382886970327577220204;30.8;20.44;70.94;3847.64;2;4;1;23.4;24.48;71.13;2283828869703275772
CENTRO SUL;1;2020;5;228382886970327577220205;132.2;16.83;74.98;3847.64;1;2;4;30.8;20.44;70.94;2283828869703275772
CENTRO SUL;0;2020;6;228382886970327577220206;235.2;16.45;79.76;3847.64;1;1;2;132.2;16.83;74.98;2283828869703275772
CENTRO SUL;0;2020;7;228382886970327577220207;262.0;13.73;78.43;3847.64;0;1;1;235.2;16.45;79.76;2283828869703275772
CENTRO SUL;0;2020;8;228382886970327577220208;78.4;16.1;75.38;3847.64;0;0;1;262.0;13.73;78.43;2283828869703275772
CENTRO SUL;0;2020;9;228382886970327577220209;230.2;16.87;81.81;3847.64;0;0;0;78.4;16.1;75.38;2283828869703275772
CENTRO SUL;0;2020;10;2283828869703275772202010;97.0;19.36;76.87;3847.64;0;0;0;230.2;16.87;81.81;2283828869703275772
CENTRO SUL;0;2020;11;2283828869703275772202011;52.4;21.7;72.57;3847.64;0;0;0;97.0;19.36;76.87;2283828869703275772
CENTRO SUL;0;2020;12;2283828869703275772202012;104.4;23.86;71.45;3847.64;0;0;0;52.4;21.7;72.57;2283828869703275772
CENTRO SUL;1;2021;1;228382886970327577220211;129.0;24.93;70.98;3847.64;0;0;0;104.4;23.86;71.45;2283828869703275772
CENTRO SUL;1;2021;2;228382886970327577220212;30.2;24.56;72.08;3847.64;1;0;0;129.0;24.93;70.98;2283828869703275772
CENTRO SUL;0;2021;3;228382886970327577220213;79.2;23.69;77.53;3847.64;1;1;0;30.2;24.56;72.08;2283828869703275772
CENTRO SUL;3;2021;4;228382886970327577220214;27.0;21.77;71.68;3847.64;0;1;1;79.2;23.69;77.53;2283828869703275772
CENTRO SUL;1;2021;5;228382886970327577220215;164.8;15.51;76.38;3847.64;3;0;1;27.0;21.77;71.68;2283828869703275772
CENTRO SUL;1;2021;6;228382886970327577220216;173.2;14.38;81.87;3847.64;1;3;0;164.8;15.51;76.38;2283828869703275772
CENTRO SUL;1;2021;7;228382886970327577220217;46.6;13.59;77.22;3847.64;1;1;3;173.2;14.38;81.87;2283828869703275772
CENTRO SUL;0;2021;8;228382886970327577220218;135.0;16.54;80.21;3847.64;1;1;1;46.6;13.59;77.22;2283828869703275772
CENTRO SUL;0;2021;9;228382886970327577220219;202.2;18.21;79.4;3847.64;0;1;1;135.0;16.54;80.21;2283828869703275772
CENTRO SUL;0;2021;10;2283828869703275772202110;60.4;19.68;71.96;3847.64;0;0;1;202.2;18.21;79.4;2283828869703275772
CENTRO SUL;0;2021;11;2283828869703275772202111;85.0;21.9;69.75;3847.64;0;0;0;60.4;19.68;71.96;2283828869703275772
CENTRO SUL;0;2021;12;2283828869703275772202112;88.4;23.12;72.17;3847.64;0;0;0;85.0;21.9;69.75;2283828869703275772
CENTRO SUL;1;2022;1;228382886970327577220221;195.2;26.21;71.14;3847.64;0;0;0;88.4;23.12;72.17;2283828869703275772
CENTRO SUL;3;2022;2;228382886970327577220222;29.0;25.2;71.01;3847.64;1;0;0;195.2;26.21;71.14;2283828869703275772
CENTRO SUL;164;2022;3;228382886970327577220223;184.8;22.67;76.84;3847.64;3;1;0;29.0;25.2;71.01;2283828869703275772
CENTRO SUL;248;2022;4;228382886970327577220224;116.2;19.8;79.07;3847.64;164;3;1;184.8;22.67;76.84;2283828869703275772
CENTRO SUL;82;2022;5;228382886970327577220225;153.8;15.64;84.43;3847.64;248;164;3;116.2;19.8;79.07;2283828869703275772
CENTRO SUL;26;2022;6;228382886970327577220226;99.0;13.1;83.77;3847.64;82;248;164;153.8;15.64;84.43;2283828869703275772
CENTRO SUL;9;2022;7;228382886970327577220227;150.2;16.35;83.82;3847.64;26;82;248;99.0;13.1;83.77;2283828869703275772
CENTRO SUL;6;2022;8;228382886970327577220228;103.6;15.15;78.73;3847.64;9;26;82;150.2;16.35;83.82;2283828869703275772
CENTRO SUL;2;2022;9;228382886970327577220229;73.2;16.52;75.62;3847.64;6;9;26;103.6;15.15;78.73;2283828869703275772
CENTRO SUL;2;2022;10;2283828869703275772202210;96.2;19.02;75.58;3847.64;2;6;9;73.2;16.52;75.62;2283828869703275772
CENTRO SUL;6;2022;11;2283828869703275772202211;52.2;20.99;70.63;3847.64;2;2;6;96.2;19.02;75.58;2283828869703275772
CENTRO SUL;2;2022;12;2283828869703275772202212;63.6;23.97;70.19;3847.64;6;2;2;52.2;20.99;70.63;2283828869703275772
CRISTAL;3;2017;1;-337224444242970818020171;194.8;25.37;77.69;7056.38;3;1;0;194.8;25.37;77.69;-3372244442429708180
CRISTAL;2;2017;2;-337224444242970818020172;43.0;26.21;77.29;7056.38;3;3;1;194.8;25.37;77.69;-3372244442429708180
CRISTAL;3;2017;3;-337224444242970818020173;162.2;23.32;78.28;7056.38;2;3;3;43.0;26.21;77.29;-3372244442429708180
CRISTAL;0;2017;4;-337224444242970818020174;113.0;20.35;78.93;7056.38;3;2;3;162.2;23.32;78.28;-3372244442429708180
CRISTAL;2;2017;5;-337224444242970818020175;179.8;18.44;86.78;7056.38;0;3;2;113.0;20.35;78.93;-3372244442429708180
CRISTAL;0;2017;6;-337224444242970818020176;197.0;16.14;84.48;7056.38;2;0;3;179.8;18.44;86.78;-3372244442429708180
CRISTAL;1;2017;7;-337224444242970818020177;17.0;16.8;75.65;7056.38;0;2;0;197.0;16.14;84.48;-3372244442429708180
CRISTAL;1;2017;8;-337224444242970818020178;104.4;17.48;80.06;7056.38;1;0;2;17.0;16.8;75.65;-3372244442429708180
CRISTAL;0;2017;9;-337224444242970818020179;166.4;20.31;81.49;7056.38;1;1;0;104.4;17.48;80.06;-3372244442429708180
CRISTAL;0;2017;10;-3372244442429708180201710;289.8;20.0;78.24;7056.38;0;1;1;166.4;20.31;81.49;-3372244442429708180
CRISTAL;0;2017;11;-3372244442429708180201711;136.0;20.72;73.89;7056.38;0;0;1;289.8;20.0;78.24;-3372244442429708180
CRISTAL;0;2017;12;-3372244442429708180201712;153.2;23.86;76.55;7056.38;0;0;0;136.0;20.72;73.89;-3372244442429708180
CRISTAL;1;2018;1;-337224444242970818020181;149.8;24.55;77.28;7056.38;0;0;0;153.2;23.86;76.55;-3372244442429708180
CRISTAL;2;2018;2;-337224444242970818020182;110.4;23.78;77.16;7056.38;1;0;0;149.8;24.55;77.28;-3372244442429708180
CRISTAL;1;2018;3;-337224444242970818020183;116.6;22.99;79.94;7056.38;2;1;0;110.4;23.78;77.16;-3372244442429708180
CRISTAL;0;2018;4;-337224444242970818020184;88.8;23.14;81.22;7056.38;1;2;1;116.6;22.99;79.94;-3372244442429708180
CRISTAL;0;2018;5;-337224444242970818020185;91.8;18.05;82.33;7056.38;0;1;2;88.8;23.14;81.22;-3372244442429708180
CRISTAL;0;2018;6;-337224444242970818020186;145.2;13.28;86.15;7056.38;0;0;1;91.8;18.05;82.33;-3372244442429708180
CRISTAL;0;2018;7;-337224444242970818020187;167.6;14.52;87.67;7056.38;0;0;0;145.2;13.28;86.15;-3372244442429708180
CRISTAL;0;2018;8;-337224444242970818020188;147.2;14.08;82.36;7056.38;0;0;0;167.6;14.52;87.67;-3372244442429708180
CRISTAL;1;2018;9;-337224444242970818020189;147.0;19.11;83.8;7056.38;0;0;0;147.2;14.08;82.36;-3372244442429708180
CRISTAL;0;2018;10;-3372244442429708180201810;91.6;20.03;77.69;7056.38;1;0;0;147.0;19.11;83.8;-3372244442429708180
CRISTAL;0;2018;11;-3372244442429708180201811;129.2;22.58;74.61;7056.38;0;1;0;91.6;20.03;77.69;-3372244442429708180
CRISTAL;0;2018;12;-3372244442429708180201812;61.4;23.98;73.18;7056.38;0;0;1;129.2;22.58;74.61;-3372244442429708180
CRISTAL;0;2019;1;-337224444242970818020191;117.6;26.66;77.85;7056.38;0;0;0;61.4;23.98;73.18;-3372244442429708180
CRISTAL;0;2019;2;-337224444242970818020192;95.8;24.58;76.44;7056.38;0;0;0;117.6;26.66;77.85;-3372244442429708180
CRISTAL;0;2019;3;-337224444242970818020193;80.2;22.99;78.65;7056.38;0;0;0;95.8;24.58;76.44;-3372244442429708180
CRISTAL;0;2019;4;-337224444242970818020194;238.0;21.8;85.52;7056.38;0;0;0;80.2;22.99;78.65;-3372244442429708180
CRISTAL;1;2019;5;-337224444242970818020195;250.6;19.06;90.15;7056.38;0;0;0;238.0;21.8;85.52;-3372244442429708180
CRISTAL;0;2019;6;-337224444242970818020196;67.8;18.47;79.23;7056.38;1;0;0;250.6;19.06;90.15;-3372244442429708180
CRISTAL;1;2019;7;-337224444242970818020197;134.2;13.65;80.61;7056.38;0;1;0;67.8;18.47;79.23;-3372244442429708180
CRISTAL;0;2019;8;-337224444242970818020198;79.4;15.57;74.54;7056.38;1;0;1;134.2;13.65;80.61;-3372244442429708180
CRISTAL;0;2019;9;-337224444242970818020199;90.8;16.91;76.06;7056.38;0;1;0;79.4;15.57;74.54;-3372244442429708180
CRISTAL;2;2019;10;-3372244442429708180201910;277.0;20.59;78.76;7056.38;0;0;1;90.8;16.91;76.06;-3372244442429708180
CRISTAL;1;2019;11;-3372244442429708180201911;91.2;22.24;73.57;7056.38;2;0;0;277.0;20.59;78.76;-3372244442429708180
CRISTAL;0;2019;12;-3372244442429708180201912;19.2;24.81;61.11;7056.38;1;2;0;91.2;22.24;73.57;-3372244442429708180
CRISTAL;2;2020;1;-337224444242970818020201;81.6;25.32;70.41;7056.38;0;1;2;19.2;24.81;61.11;-3372244442429708180
CRISTAL;1;2020;2;-337224444242970818020202;83.0;24.81;68.1;7056.38;2;0;1;81.6;25.32;70.41;-3372244442429708180
CRISTAL;1;2020;3;-337224444242970818020203;23.4;24.48;71.13;7056.38;1;2;0;83.0;24.81;68.1;-3372244442429708180
CRISTAL;0;2020;4;-337224444242970818020204;30.8;20.44;70.94;7056.38;1;1;2;23.4;24.48;71.13;-3372244442429708180
CRISTAL;0;2020;5;-337224444242970818020205;132.2;16.83;74.98;7056.38;0;1;1;30.8;20.44;70.94;-3372244442429708180
CRISTAL;0;2020;6;-337224444242970818020206;235.2;16.45;79.76;7056.38;0;0;1;132.2;16.83;74.98;-3372244442429708180
CRISTAL;0;2020;7;-337224444242970818020207;262.0;13.73;78.43;7056.38;0;0;0;235.2;16.45;79.76;-3372244442429708180
CRISTAL;0;2020;8;-337224444242970818020208;78.4;16.1;75.38;7056.38;0;0;0;262.0;13.73;78.43;-3372244442429708180
CRISTAL;0;2020;9;-337224444242970818020209;230.2;16.87;81.81;7056.38;0;0;0;78.4;16.1;75.38;-3372244442429708180
CRISTAL;0;2020;10;-3372244442429708180202010;97.0;19.36;76.87;7056.38;0;0;0;230.2;16.87;81.81;-3372244442429708180
CRISTAL;0;2020;11;-3372244442429708180202011;52.4;21.7;72.57;7056.38;0;0;0;97.0;19.36;76.87;-3372244442429708180
CRISTAL;0;2020;12;-3372244442429708180202012;104.4;23.86;71.45;7056.38;0;0;0;52.4;21.7;72.57;-3372244442429708180
CRISTAL;0;2021;1;-337224444242970818020211;129.0;24.93;70.98;7056.38;0;0;0;104.4;23.86;71.45;-3372244442429708180
CRISTAL;0;2021;2;-337224444242970818020212;30.2;24.56;72.08;7056.38;0;0;0;129.0;24.93;70.98;-3372244442429708180
CRISTAL;0;2021;3;-337224444242970818020213;79.2;23.69;77.53;7056.38;0;0;0;30.2;24.56;72.08;-3372244442429708180
CRISTAL;1;2021;4;-337224444242970818020214;27.0;21.77;71.68;7056.38;0;0;0;79.2;23.69;77.53;-3372244442429708180
CRISTAL;0;2021;5;-337224444242970818020215;164.8;15.51;76.38;7056.38;1;0;0;27.0;21.77;71.68;-3372244442429708180
CRISTAL;0;2021;6;-337224444242970818020216;173.2;14.38;81.87;7056.38;0;1;0;164.8;15.51;76.38;-3372244442429708180
CRISTAL;0;2021;7;-337224444242970818020217;46.6;13.59;77.22;7056.38;0;0;1;173.2;14.38;81.87;-3372244442429708180
CRISTAL;0;2021;8;-337224444242970818020218;135.0;16.54;80.21;7056.38;0;0;0;46.6;13.59;77.22;-3372244442429708180
CRISTAL;0;2021;9;-337224444242970818020219;202.2;18.21;79.4;7056.38;0;0;0;135.0;16.54;80.21;-3372244442429708180
CRISTAL;0;2021;10;-3372244442429708180202110;60.4;19.68;71.96;7056.38;0;0;0;202.2;18.21;79.4;-3372244442429708180
CRISTAL;0;2021;11;-3372244442429708180202111;85.0;21.9;69.75;7056.38;0;0;0;60.4;19.68;71.96;-3372244442429708180
CRISTAL;0;2021;12;-3372244442429708180202112;88.4;23.12;72.17;7056.38;0;0;0;85.0;21.9;69.75;-3372244442429708180
CRISTAL;1;2022;1;-337224444242970818020221;195.2;26.21;71.14;7056.38;0;0;0;88.4;23.12;72.17;-3372244442429708180
CRISTAL;0;2022;2;-337224444242970818020222;29.0;25.2;71.01;7056.38;1;0;0;195.2;26.21;71.14;-3372244442429708180
